    2.2071   17.1648
    2.2444   17.1125
    2.2816   17.0252
    2.3189   16.9034
    2.3562   16.7478
    2.3934   16.5601
    2.4307   16.3431
    2.4680   16.1006
    2.5052   15.8375
    2.5425   15.5596
    2.5798   15.2734
    2.6171   14.9855
    2.6543   14.7028
    2.6916   14.4325
    2.7289   14.1823
    2.7661   13.9616
    2.8034   13.7827
    2.8407   13.6636
    2.8779   13.6295
    2.9152   13.7071
    2.9525   13.9065
    2.9897   14.2085
    3.0270   14.5789
    3.0643   14.9855
    3.1015   15.4029
    3.1388   15.8110
    3.1761   16.1930
    3.2133   16.5347
    3.2506   16.8243
    3.2879   17.0527
    3.3586   16.4700
    3.4293   15.9207
    3.5000   15.4264
    3.5707   14.9897
    3.6414   14.6057
    3.7121   14.2725
    3.7828   13.9956
    3.8536   13.7858
    3.9243   13.6546
    3.9950   13.6100
    4.0657   13.6546
    4.1364   13.7858
    4.2071   13.9956
    4.2778   14.2725
    4.3485   14.6057
    4.4192   14.9897
    4.4900   15.4264
    4.5607   15.9207
    4.6314   16.4700
    4.7021   17.0527
    4.7728   17.6254
    4.8435   18.1326
    4.9142   18.5267
    4.9849   18.7869
    5.0556   18.9264
    5.1264   18.9832
    5.1971   18.9999
    5.2678   19.0060
    5.3385   19.0115
    5.4092   19.0142
    5.4645   18.9856
    5.5197   18.9005
    5.5750   18.7601
    5.6303   18.5635
    5.6856   18.3057
    5.7409   17.9781
    5.7961   17.5716
    5.8514   17.0815
    5.9067   16.5121
    5.9620   15.9243
    6.0172   15.6417
    6.0725   15.4014
    6.1278   15.2098
    6.1831   15.0719
    6.2384   14.9897
    6.2936   14.9613
    6.3489   14.9814
    6.4042   15.0436
    6.4595   15.1424
    6.5147   15.2746
    6.5700   15.4395
    6.6253   15.6365
    6.6806   15.8631
    6.7358   16.1125
    6.7911   16.3723
    6.8464   16.6249
    6.9017   16.8503
    6.9570   17.0286
    7.0122   17.1429
    7.0675   17.1823

